,id.orig_p,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1763,50866,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1764,50868,6667,tcp,,3.119712,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1765,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1766,51291,53,udp,dns,5.004149,78.0,0.0,S0,0,D,2,134,0,0,Benign
1767,50868,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1768,50870,6667,tcp,,3.117724,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1769,33238,53,udp,dns,5.003413,78.0,0.0,S0,0,D,2,134,0,0,Benign
1770,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1771,50870,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1772,50872,6667,tcp,,3.114467,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1773,33269,53,udp,dns,5.00439,78.0,0.0,S0,0,D,2,134,0,0,Benign
1774,50872,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1775,123,123,udp,,0.057467,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
1776,50874,6667,tcp,,3.107478,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1777,50874,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1778,47292,53,udp,dns,5.001661,78.0,0.0,S0,0,D,2,134,0,0,Benign
1779,50878,6667,tcp,,3.140479,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1780,48960,53,udp,dns,5.004393,78.0,0.0,S0,0,D,2,134,0,0,Benign
1781,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1782,50878,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1783,50880,6667,tcp,,3.138215,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1784,51773,53,udp,dns,5.003397,78.0,0.0,S0,0,D,2,134,0,0,Benign
1785,50880,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1786,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1787,50810,6667,tcp,irc,4.083176,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
1788,50882,6667,tcp,,3.136466,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1789,40272,53,udp,dns,5.0044,78.0,0.0,S0,0,D,2,134,0,0,Benign
1790,50882,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1791,50884,6667,tcp,,3.129718,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1792,36739,53,udp,dns,5.003403,78.0,0.0,S0,0,D,2,134,0,0,Benign
1793,50814,6667,tcp,irc,0.879998,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
1794,50884,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1795,50886,6667,tcp,,3.127717,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1796,50886,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1797,49056,53,udp,dns,5.004148,78.0,0.0,S0,0,D,2,134,0,0,Benign
1798,50888,6667,tcp,,3.125953,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1799,123,123,udp,,0.025728,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
1800,50888,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1801,50890,6667,tcp,,3.120972,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1802,50301,53,udp,dns,5.001399,78.0,0.0,S0,0,D,2,134,0,0,Benign
1803,50890,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1804,50892,6667,tcp,,3.118964,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1805,57483,53,udp,dns,5.004149,78.0,0.0,S0,0,D,2,134,0,0,Benign
1806,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1807,50822,6667,tcp,irc,4.287309,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
1808,50892,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1809,50894,6667,tcp,,3.117232,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1810,34033,53,udp,dns,5.003386,78.0,0.0,S0,0,D,2,134,0,0,Benign
1811,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1812,50894,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1813,50896,6667,tcp,,3.114985,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1814,34475,53,udp,dns,5.00439,78.0,0.0,S0,0,D,2,134,0,0,Benign
1815,50896,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1816,50898,6667,tcp,,3.113231,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1817,59209,53,udp,dns,5.003386,78.0,0.0,S0,0,D,2,134,0,0,Benign
1818,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1819,56079,53,udp,dns,,,,S0,0,D,1,67,0,0,Benign
1820,50898,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1821,50900,6667,tcp,,3.111453,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1822,33071,53,udp,dns,5.038121,78.0,103.0,SF,0,Dd,2,134,1,131,Benign
1823,50900,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1824,123,123,udp,,0.048457,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
1825,50902,6667,tcp,,3.109477,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1826,38635,53,udp,dns,5.005386,78.0,0.0,S0,0,D,2,134,0,0,Benign
1827,50834,6667,tcp,irc,1.100372,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
1828,50902,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1829,35486,53,udp,dns,5.005394,78.0,0.0,S0,0,D,2,134,0,0,Benign
1830,50908,6667,tcp,,3.12447,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1831,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1832,54708,53,udp,dns,5.005413,78.0,0.0,S0,0,D,2,134,0,0,Benign
1833,50908,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1834,50910,6667,tcp,,3.118733,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1835,36313,53,udp,dns,5.005411,78.0,0.0,S0,0,D,2,134,0,0,Benign
1836,50910,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1837,50912,6667,tcp,,3.116712,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1838,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1839,42923,53,udp,dns,5.005384,78.0,0.0,S0,0,D,2,134,0,0,Benign
1840,50844,6667,tcp,irc,1.078392,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
1841,50912,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1842,50846,6667,tcp,irc,1.086393,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
1843,60611,53,udp,dns,5.005148,78.0,0.0,S0,0,D,2,134,0,0,Benign
1844,50920,6667,tcp,irc,1.016671,60.0,124.0,RSTR,0,ShAdfDr,5,328,4,328,Malicious
1845,50922,6667,tcp,,3.157702,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1846,50922,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1847,57277,53,udp,dns,5.005412,78.0,0.0,S0,0,D,2,134,0,0,Benign
1848,50924,6667,tcp,,3.155721,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1849,123,123,udp,,0.001497,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
1850,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1851,50924,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1852,38326,53,udp,dns,0.131422,39.0,103.0,SF,0,Dd,1,67,1,131,Benign
1853,56431,53,udp,dns,5.005399,78.0,0.0,S0,0,D,2,134,0,0,Benign
1854,60790,53,udp,dns,,,,S0,0,D,1,67,0,0,Benign
1855,50926,6667,tcp,,3.149953,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1856,50854,6667,tcp,irc,4.257332,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
1857,50926,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1858,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1859,50928,6667,tcp,,3.144211,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1860,46343,53,udp,dns,5.0019,78.0,0.0,S0,0,D,2,134,0,0,Benign
1861,50928,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1862,50930,6667,tcp,,3.142207,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1863,51157,53,udp,dns,5.005394,78.0,0.0,S0,0,D,2,134,0,0,Benign
1864,50930,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1865,50860,6667,tcp,irc,4.281573,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
1866,50932,6667,tcp,,3.135215,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1867,50932,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1868,50934,6667,tcp,,3.130465,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1869,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1870,47030,53,udp,dns,0.16391,39.0,94.0,SF,0,Dd,1,67,1,122,Benign
1871,50934,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1872,50936,6667,tcp,,3.128719,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1873,59051,53,udp,dns,5.139822,78.0,103.0,SF,0,Dd,2,134,1,131,Benign
1874,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1875,123,123,udp,,0.001746,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
1876,50936,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1877,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1878,50938,6667,tcp,,3.12672,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1879,50938,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1880,50940,6667,tcp,,3.123722,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1881,50940,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1882,52211,53,udp,dns,5.001651,78.0,0.0,S0,0,D,2,134,0,0,Benign
1883,50942,6667,tcp,,3.119989,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1884,50259,53,udp,dns,0.000748,39.0,39.0,SF,0,Dd,1,67,1,67,Benign
1885,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1886,50942,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1887,43406,53,udp,dns,5.317968,78.0,103.0,SF,0,Dd,2,134,1,131,Benign
1888,37658,53,udp,dns,,,,S0,0,D,1,67,0,0,Benign
1889,50944,6667,tcp,,3.113987,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1890,39569,53,udp,dns,5.004649,78.0,103.0,SF,0,Dd,2,134,1,131,Benign
1891,50944,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1892,50946,6667,tcp,,3.112224,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1893,50876,6667,tcp,irc,2.36489,75.0,243.0,S3,0,ShAdDaft,9,571,7,615,Malicious
1894,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1895,50946,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1896,50948,6667,tcp,,3.110228,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1897,50948,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1898,123,123,udp,,0.001495,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
1899,50950,6667,tcp,,3.108225,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1900,50950,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1901,50952,6667,tcp,,3.106464,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1902,123,123,udp,,37.023397,96.0,0.0,S0,0,D,2,152,0,0,Benign
1903,50952,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1904,50954,6667,tcp,,3.104229,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1905,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1906,50954,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1907,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1908,50968,6667,tcp,,3.086242,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1909,50970,6667,tcp,,3.15746,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1910,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1911,50970,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1912,50972,6667,tcp,,3.155452,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1913,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1914,123,123,udp,,0.001744,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
1915,50972,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1916,50974,6667,tcp,,3.14969,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1917,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1918,53824,53,udp,dns,5.001647,78.0,0.0,S0,0,D,2,134,0,0,Benign
1919,50974,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1920,50976,6667,tcp,,3.147707,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1921,50976,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1922,38451,53,udp,dns,5.004927,78.0,0.0,S0,0,D,2,134,0,0,Benign
1923,50978,6667,tcp,,3.144955,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1924,50978,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1925,50980,6667,tcp,,3.142961,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1926,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1927,50980,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1928,50982,6667,tcp,,3.139459,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1929,50904,6667,tcp,irc,4.147378,74.0,242.0,S3,0,ShAdDaf,9,566,6,562,Malicious
1930,50906,6667,tcp,irc,1.139114,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
1931,50982,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1932,50984,6667,tcp,,3.137214,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1933,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1934,50984,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1935,123,123,udp,,0.148646,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
1936,50986,6667,tcp,,3.135465,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1937,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1938,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1939,50986,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1940,50988,6667,tcp,,3.129471,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1941,54573,53,udp,dns,5.001625,78.0,0.0,S0,0,D,2,134,0,0,Benign
1942,50988,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1943,50914,6667,tcp,irc,4.089405,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
1944,50990,6667,tcp,,3.127716,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1945,50916,6667,tcp,irc,1.097625,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
1946,46025,53,udp,dns,0.037229,39.0,103.0,SF,0,Dd,1,67,1,131,Benign
1947,60166,53,udp,dns,5.004384,78.0,0.0,S0,0,D,2,134,0,0,Benign
1948,53560,53,udp,dns,0.000751,39.0,39.0,SF,0,Dd,1,67,1,67,Benign
1949,50918,6667,tcp,irc,1.094382,75.0,243.0,S3,0,ShAdDaf,8,499,6,563,Malicious
1950,123,123,udp,,9.868372,288.0,288.0,SF,0,Dd,6,456,6,456,Benign
1951,50990,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1952,50992,6667,tcp,,3.122468,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1953,52517,53,udp,dns,5.001898,78.0,0.0,S0,0,D,2,134,0,0,Benign
1954,50992,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1955,50994,6667,tcp,,3.120681,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1956,57431,53,udp,dns,5.003898,78.0,0.0,S0,0,D,2,134,0,0,Benign
1957,50994,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1958,50996,6667,tcp,,3.118472,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1959,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1960,50996,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1961,50998,6667,tcp,,3.11648,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1962,43945,53,udp,dns,5.001639,78.0,0.0,S0,0,D,2,134,0,0,Benign
1963,123,123,udp,,0.187388,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
1964,50998,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1965,51000,6667,tcp,,3.114718,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1966,41149,53,udp,dns,5.004403,78.0,0.0,S0,0,D,2,134,0,0,Benign
1967,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1968,51000,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1969,51002,6667,tcp,,3.112726,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1970,59335,53,udp,dns,5.003174,78.0,0.0,S0,0,D,2,134,0,0,Benign
1971,51002,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1972,51004,6667,tcp,,3.110989,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1973,55474,53,udp,dns,5.004161,78.0,0.0,S0,0,D,2,134,0,0,Benign
1974,51004,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1975,51006,6667,tcp,,3.108746,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1976,49276,53,udp,dns,5.003147,78.0,0.0,S0,0,D,2,134,0,0,Benign
1977,51006,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1978,59693,53,udp,dns,5.004409,78.0,0.0,S0,0,D,2,134,0,0,Benign
1979,51012,6667,tcp,,3.128466,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1980,51012,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1981,51014,6667,tcp,,3.12646,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1982,53400,53,udp,dns,5.001898,78.0,0.0,S0,0,D,2,134,0,0,Benign
1983,123,123,udp,,0.008243,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
1984,51014,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1985,51016,6667,tcp,,3.124479,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1986,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
1987,42234,53,udp,dns,5.004382,78.0,0.0,S0,0,D,2,134,0,0,Benign
1988,51016,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1989,51018,6667,tcp,,3.119473,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1990,53959,53,udp,dns,5.00338,78.0,0.0,S0,0,D,2,134,0,0,Benign
1991,55073,53,udp,dns,5.004141,78.0,0.0,S0,0,D,2,134,0,0,Benign
1992,51022,6667,tcp,,3.088245,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1993,51022,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1994,40561,53,udp,dns,5.0019,78.0,0.0,S0,0,D,2,134,0,0,Benign
1995,51024,6667,tcp,,3.082998,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1996,51024,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
1997,51026,6667,tcp,,3.081257,0.0,0.0,S0,0,S,3,180,0,0,Malicious
1998,35965,53,udp,dns,5.004384,78.0,0.0,S0,0,D,2,134,0,0,Benign
1999,51026,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2000,51028,6667,tcp,,3.159444,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2001,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2002,57854,53,udp,dns,5.001896,78.0,0.0,S0,0,D,2,134,0,0,Benign
2003,123,123,udp,,0.017484,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
2004,51028,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2005,51030,6667,tcp,,3.157215,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2006,50958,6667,tcp,irc,1.094377,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
2007,50956,6667,tcp,irc,4.079672,75.0,234.0,S3,0,ShAdDaf,10,619,7,606,Malicious
2008,50960,6667,tcp,irc,1.047652,75.0,243.0,S3,0,ShAdDaft,9,563,6,563,Malicious
2009,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2010,42035,53,udp,dns,5.004398,78.0,0.0,S0,0,D,2,134,0,0,Benign
2011,50962,6667,tcp,irc,4.092418,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
2012,50966,6667,tcp,irc,1.103125,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
2013,50964,6667,tcp,irc,2.094308,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
2014,51034,6667,tcp,,3.087005,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2015,45752,53,udp,dns,5.005136,78.0,0.0,S0,0,D,2,134,0,0,Benign
2016,51232,53,udp,dns,0.000747,39.0,103.0,SF,0,Dd,1,67,1,131,Benign
2017,39520,53,udp,dns,,,,S0,0,D,1,67,0,0,Benign
2018,51034,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2019,50968,6667,tcp,irc,1.130105,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
2020,51042,6667,tcp,,3.158452,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2021,54195,53,udp,dns,,,,S0,0,D,1,67,0,0,Benign
2022,51042,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2023,34042,53,udp,dns,5.072333,78.0,103.0,SF,0,Dd,2,134,1,131,Benign
2024,51046,6667,tcp,,3.131964,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2025,51046,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2026,51048,6667,tcp,,3.129718,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2027,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2028,51048,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2029,123,123,udp,,0.003483,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
2030,43623,53,udp,dns,0.209629,39.0,103.0,SF,0,Dd,1,67,1,131,Benign
2031,42322,53,udp,dns,5.001639,78.0,0.0,S0,0,D,2,134,0,0,Benign
2032,60579,53,udp,dns,0.000748,39.0,39.0,SF,0,Dd,1,67,1,67,Benign
2033,51050,6667,tcp,,3.127716,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2034,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2035,51050,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2036,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2037,51052,6667,tcp,,3.125971,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2038,51052,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2039,51054,6667,tcp,,3.119219,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2040,36807,53,udp,dns,0.168404,39.0,103.0,SF,0,Dd,1,67,1,131,Benign
2041,40983,53,udp,dns,0.000499,39.0,39.0,SF,0,Dd,1,67,1,67,Benign
2042,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2043,51054,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2044,51056,6667,tcp,,3.117474,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2045,51058,6667,tcp,,3.154955,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2046,51058,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2047,51060,6667,tcp,,3.153205,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2048,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2049,51060,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2050,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2051,51062,6667,tcp,,3.151207,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2052,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2053,51062,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2054,123,123,udp,,0.028966,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
2055,51064,6667,tcp,,3.139216,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2056,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2057,51064,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2058,51066,6667,tcp,,3.134215,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2059,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2060,51066,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2061,51068,6667,tcp,,3.132464,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2062,51068,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2063,51070,6667,tcp,,3.130218,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2064,51070,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2065,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2066,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2067,51072,6667,tcp,,3.128447,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2068,51072,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2069,51074,6667,tcp,,3.12622,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2070,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2071,51074,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2072,51076,6667,tcp,,3.124231,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2073,123,123,udp,,0.013741,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
2074,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2075,51076,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2076,51082,6667,tcp,,3.113975,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2077,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2078,51008,6667,tcp,irc,4.08542,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
2079,51082,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2080,51010,6667,tcp,irc,1.106621,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
2081,51084,6667,tcp,,3.104233,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2082,51084,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2083,51086,6667,tcp,,3.100977,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2084,51086,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
2085,51088,6667,tcp,,3.098981,0.0,0.0,S0,0,S,3,180,0,0,Malicious
2086,123,123,udp,,,,,S0,0,D,1,76,0,0,Benign
2087,51088,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
